user_id,variant,assignment_date,converted,page_load_ms
6186,control,2026-03-07,0,1360
6187,control,2026-03-05,0,2185
6188,control,2026-03-10,0,2311
6189,control,2026-03-06,1,660
6190,treatment,2026-03-07,0,1572
6191,treatment,2026-03-10,0,1170
6192,control,2026-03-14,0,1158
6193,control,2026-03-08,0,1088
6194,treatment,2026-03-14,0,1521
6195,treatment,2026-03-08,0,1792
6196,control,2026-03-12,1,972
6197,treatment,2026-03-11,0,1115
6198,treatment,2026-03-15,1,1354
6199,control,2026-03-06,1,1160
6200,control,2026-03-04,0,1141
6201,treatment,2026-03-05,0,1352
6202,control,2026-03-06,0,1156
6203,treatment,2026-03-14,0,1082
6204,treatment,2026-03-08,0,1959
6205,treatment,2026-03-05,0,1814
6206,control,2026-03-12,1,1994
6207,control,2026-03-13,1,636
6208,treatment,2026-03-15,1,2525
6209,treatment,2026-03-03,0,1888
6210,control,2026-03-11,1,1035
6211,control,2026-03-12,1,1262
6212,treatment,2026-03-06,0,1888
6213,treatment,2026-03-02,1,1425
6214,treatment,2026-03-12,0,2476
6215,treatment,2026-03-08,0,1370
6216,treatment,2026-03-05,0,2036
6217,control,2026-03-15,1,1396
6218,treatment,2026-03-05,1,742
6219,treatment,2026-03-07,0,1503
6220,treatment,2026-03-12,0,1651
6221,control,2026-03-15,0,1447
6222,control,2026-03-07,0,1442
6223,treatment,2026-03-05,1,1034
6224,treatment,2026-03-02,0,1363
6225,treatment,2026-03-06,1,2238
6226,treatment,2026-03-12,1,1419
6227,control,2026-03-14,0,952
6228,control,2026-03-02,1,1103
6229,control,2026-03-12,1,951
6230,control,2026-03-03,1,1378
6231,treatment,2026-03-08,1,1503
6232,treatment,2026-03-11,0,857
6233,control,2026-03-04,0,869
6234,control,2026-03-12,0,1616
6235,control,2026-03-08,1,1653
6236,control,2026-03-11,0,754
6237,treatment,2026-03-11,1,1078
6238,treatment,2026-03-10,1,1569
6239,treatment,2026-03-08,0,1381
6240,treatment,2026-03-11,0,1117
6241,treatment,2026-03-08,1,2160
6242,control,2026-03-15,0,1605
6243,treatment,2026-03-09,0,1543
6244,control,2026-03-08,0,1645
6245,control,2026-03-06,1,1661
6246,control,2026-03-12,0,2650
6247,treatment,2026-03-14,0,3570
6248,treatment,2026-03-12,1,895
6249,control,2026-03-02,1,1436
6250,treatment,2026-03-10,0,1790
6251,control,2026-03-12,0,2133
6252,control,2026-03-15,0,2135
6253,control,2026-03-10,0,1607
6254,control,2026-03-15,0,1998
6255,treatment,2026-03-11,1,1548
6256,treatment,2026-03-02,1,1085
6257,control,2026-03-03,0,2031
6258,treatment,2026-03-13,0,1286
6259,control,2026-03-02,1,900
6260,treatment,2026-03-04,1,623
6261,treatment,2026-03-04,0,1802
6262,control,2026-03-05,0,1282
6263,treatment,2026-03-12,0,1330
6264,treatment,2026-03-07,1,1163
6265,control,2026-03-13,0,684
6266,control,2026-03-12,0,1329
6267,control,2026-03-13,1,1150
6268,treatment,2026-03-05,1,1488
6269,treatment,2026-03-06,0,1079
6270,control,2026-03-02,0,2119
6271,control,2026-03-02,0,924
6272,treatment,2026-03-14,0,1422
6273,treatment,2026-03-09,1,2296
6274,treatment,2026-03-09,0,938
6275,control,2026-03-04,1,1178
6276,treatment,2026-03-05,1,1474
6277,control,2026-03-04,0,792
6278,control,2026-03-02,0,1966
6279,treatment,2026-03-08,1,1486
6280,control,2026-03-14,0,1421
6281,control,2026-03-11,0,1121
6282,treatment,2026-03-08,1,806
6283,treatment,2026-03-05,0,1317
6284,treatment,2026-03-03,1,1267
6285,treatment,2026-03-12,0,758
6286,control,2026-03-06,1,463
6287,control,2026-03-04,0,2001
6288,treatment,2026-03-08,0,987
6289,treatment,2026-03-14,0,1675
6290,treatment,2026-03-10,0,2706
6291,control,2026-03-07,0,3338
6292,treatment,2026-03-02,0,1705
6293,treatment,2026-03-12,0,1376
6294,control,2026-03-12,0,2366
6295,treatment,2026-03-13,0,1516
6296,treatment,2026-03-07,1,1644
6297,control,2026-03-03,0,969
6298,treatment,2026-03-02,1,1497
6299,control,2026-03-05,1,1922
6300,treatment,2026-03-15,1,996
6301,control,2026-03-07,1,1323
6302,treatment,2026-03-03,1,641
6303,treatment,2026-03-05,1,1836
6304,control,2026-03-05,0,1247
6305,treatment,2026-03-07,0,1058
6306,treatment,2026-03-11,1,1035
6307,control,2026-03-08,0,861
6308,treatment,2026-03-15,0,1359
6309,treatment,2026-03-11,0,1253
6310,control,2026-03-07,1,786
6311,control,2026-03-12,1,976
6312,treatment,2026-03-13,0,1105
6313,control,2026-03-12,1,1245
6314,treatment,2026-03-07,1,1245
6315,control,2026-03-10,0,1088
6316,control,2026-03-11,0,1397
6317,control,2026-03-09,0,1201
6318,control,2026-03-12,0,653
6319,control,2026-03-10,1,960
6320,control,2026-03-15,1,1695
6321,treatment,2026-03-15,0,1708
6322,control,2026-03-12,1,1566
6323,control,2026-03-12,0,726
6324,treatment,2026-03-03,0,1448
6325,treatment,2026-03-12,1,1683
6326,treatment,2026-03-10,0,1463
6327,treatment,2026-03-06,1,2282
6328,control,2026-03-08,0,842
6329,control,2026-03-13,0,1628
6330,control,2026-03-14,0,881
6331,treatment,2026-03-08,1,1061
6332,treatment,2026-03-08,0,1497
6333,control,2026-03-13,0,1249
6334,control,2026-03-10,1,1050
6335,treatment,2026-03-05,0,3162
6336,treatment,2026-03-04,0,1786
6337,treatment,2026-03-04,0,1105
6338,treatment,2026-03-07,1,3134
6339,treatment,2026-03-08,0,2260
6340,treatment,2026-03-09,0,1616
6341,treatment,2026-03-13,0,1429
6342,treatment,2026-03-02,1,807
6343,control,2026-03-09,0,1111
6344,treatment,2026-03-14,0,1886
6345,treatment,2026-03-06,0,1105
6346,treatment,2026-03-15,0,1587
6347,control,2026-03-14,0,634
6348,control,2026-03-12,0,2040
6349,control,2026-03-07,1,860
6350,treatment,2026-03-06,0,1575
6351,control,2026-03-12,0,1128
6352,treatment,2026-03-15,0,1725
6353,treatment,2026-03-03,0,887
6354,treatment,2026-03-05,1,1207
6355,treatment,2026-03-11,1,2443
6356,treatment,2026-03-04,0,1337
6357,control,2026-03-09,1,694
6358,control,2026-03-11,1,1978
6359,control,2026-03-12,0,961
6360,control,2026-03-05,0,1733
6361,treatment,2026-03-04,0,1366
6362,treatment,2026-03-05,1,923
6363,treatment,2026-03-06,0,2084
6364,control,2026-03-12,0,957
6365,treatment,2026-03-07,1,1370
6366,treatment,2026-03-05,1,1950
6367,treatment,2026-03-08,0,1148
6368,control,2026-03-15,0,758
6369,control,2026-03-07,0,1331
6370,control,2026-03-05,0,1504
6371,control,2026-03-11,0,702
6372,control,2026-03-05,0,1410
6373,treatment,2026-03-13,0,1059
6374,treatment,2026-03-03,1,2256
6375,control,2026-03-03,0,1033
6376,treatment,2026-03-03,0,1309
6377,control,2026-03-09,1,1916
6378,treatment,2026-03-13,0,1384
6379,treatment,2026-03-13,0,852
6380,treatment,2026-03-04,0,1161
6381,control,2026-03-02,1,1239
6382,control,2026-03-14,0,1277
6383,treatment,2026-03-08,1,975
6384,control,2026-03-08,1,738
6385,control,2026-03-15,0,2021
6386,control,2026-03-15,1,1324
6387,treatment,2026-03-10,0,1628
6388,treatment,2026-03-03,0,1792
6389,control,2026-03-05,0,926
6390,control,2026-03-04,1,2179
6391,treatment,2026-03-15,0,542
6392,treatment,2026-03-04,0,1350
6393,control,2026-03-05,1,604
6394,control,2026-03-08,1,1089
6395,treatment,2026-03-08,0,1602
6396,control,2026-03-04,0,1077
6397,control,2026-03-05,0,1081
6398,control,2026-03-15,0,929
6399,control,2026-03-11,0,1592
6400,control,2026-03-03,0,1126
6401,control,2026-03-11,1,2716
6402,treatment,2026-03-15,1,1126
6403,treatment,2026-03-14,0,1415
6404,control,2026-03-15,1,1283
6405,control,2026-03-03,0,903
6406,control,2026-03-05,0,1760
6407,treatment,2026-03-09,0,1342
6408,control,2026-03-07,0,1410
6409,treatment,2026-03-15,0,1418
6410,treatment,2026-03-10,0,1582
6411,treatment,2026-03-12,0,1803
6412,control,2026-03-08,0,1132
6413,control,2026-03-02,0,1434
6414,treatment,2026-03-08,0,831
6415,treatment,2026-03-14,0,1442
6416,control,2026-03-08,1,1648
6417,treatment,2026-03-03,0,1664
6418,treatment,2026-03-04,0,650
6419,treatment,2026-03-07,0,1737
6420,control,2026-03-11,0,1870
6421,treatment,2026-03-02,0,4134
6422,treatment,2026-03-02,1,3003
6423,treatment,2026-03-07,0,1680
6424,control,2026-03-02,1,1012
6425,treatment,2026-03-09,1,739
6426,treatment,2026-03-14,1,1624
6427,treatment,2026-03-07,0,1337
6428,treatment,2026-03-15,0,2237
6429,control,2026-03-05,0,1490
6430,treatment,2026-03-06,0,1960
6431,treatment,2026-03-09,0,877
6432,control,2026-03-11,0,1148
6433,treatment,2026-03-14,1,824
6434,control,2026-03-03,0,1145
6435,treatment,2026-03-10,0,1184
6436,control,2026-03-05,0,1456
6437,treatment,2026-03-13,0,1421
6438,treatment,2026-03-10,0,982
6439,treatment,2026-03-11,1,1773
6440,control,2026-03-04,0,747
6441,control,2026-03-06,0,1478
6442,treatment,2026-03-04,0,2897
6443,control,2026-03-11,0,834
6444,treatment,2026-03-05,1,1943
6445,treatment,2026-03-13,1,1049
6446,control,2026-03-14,0,1110
6447,treatment,2026-03-07,0,1171
6448,control,2026-03-02,1,1434
6449,treatment,2026-03-12,1,1061
6450,control,2026-03-13,1,1493
6451,control,2026-03-06,0,1310
6452,treatment,2026-03-09,1,1270
6453,control,2026-03-04,1,1289
6454,control,2026-03-06,0,1271
6455,control,2026-03-07,1,1137
6456,control,2026-03-09,0,1666
6457,treatment,2026-03-03,0,1367
6458,control,2026-03-13,1,2840
6459,treatment,2026-03-04,0,1656
6460,control,2026-03-10,0,906
6461,treatment,2026-03-08,1,1959
6462,treatment,2026-03-02,0,655
6463,treatment,2026-03-06,0,1571
6464,control,2026-03-09,0,1485
6465,treatment,2026-03-07,0,2454
6466,treatment,2026-03-12,1,1422
6467,control,2026-03-10,0,1233
6468,control,2026-03-08,0,883
6469,control,2026-03-04,1,1703
6470,treatment,2026-03-13,0,1986
6471,control,2026-03-06,1,2038
6472,treatment,2026-03-07,1,1191
6473,control,2026-03-15,0,1458
6474,treatment,2026-03-10,0,1468
6475,treatment,2026-03-03,1,2000
6476,control,2026-03-05,1,1072
6477,control,2026-03-10,1,876
6478,treatment,2026-03-02,1,1701
6479,control,2026-03-13,1,865
6480,treatment,2026-03-07,0,1109
6481,control,2026-03-11,0,1573
6482,treatment,2026-03-15,0,1462
6483,treatment,2026-03-15,0,1796
6484,control,2026-03-14,0,1234
6485,control,2026-03-06,1,2000
6486,treatment,2026-03-10,1,1041
6487,treatment,2026-03-15,0,1303
6488,control,2026-03-13,1,1874
6489,control,2026-03-07,1,1469
6490,treatment,2026-03-05,1,1924
6491,control,2026-03-06,1,1118
6492,control,2026-03-10,0,574
6493,treatment,2026-03-15,0,1401
6494,treatment,2026-03-09,0,1400
6495,treatment,2026-03-05,1,1975
6496,treatment,2026-03-06,1,814
6497,control,2026-03-11,0,915
6498,control,2026-03-03,0,403
6499,control,2026-03-08,1,783
6500,treatment,2026-03-11,0,980
6501,treatment,2026-03-15,0,1631
6502,treatment,2026-03-09,0,1605
6503,control,2026-03-07,1,2568
6504,control,2026-03-04,1,713
6505,treatment,2026-03-08,1,2211
6506,treatment,2026-03-02,0,1593
6507,control,2026-03-09,0,825
6508,control,2026-03-04,1,2059
6509,treatment,2026-03-07,1,1078
6510,control,2026-03-08,1,1688
6511,treatment,2026-03-15,0,815
6512,treatment,2026-03-15,0,832
6513,control,2026-03-10,1,1034
6514,control,2026-03-05,1,695
6515,control,2026-03-14,0,1585
6516,control,2026-03-09,1,609
6517,control,2026-03-05,0,686
6518,treatment,2026-03-07,0,2142
6519,treatment,2026-03-11,1,1231
6520,control,2026-03-14,0,1007
6521,control,2026-03-11,1,2182
6522,control,2026-03-10,0,850
6523,treatment,2026-03-08,0,1317
6524,control,2026-03-05,0,1203
6525,control,2026-03-09,1,1520
6526,treatment,2026-03-14,1,649
6527,control,2026-03-10,0,987
6528,treatment,2026-03-11,0,1622
6529,control,2026-03-08,1,1078
6530,treatment,2026-03-04,0,1736
6531,treatment,2026-03-08,0,1188
6532,treatment,2026-03-15,1,856
6533,treatment,2026-03-03,0,1164
6534,control,2026-03-11,0,1203
6535,control,2026-03-05,0,1137
6536,treatment,2026-03-07,0,1688
6537,control,2026-03-11,0,1413
6538,treatment,2026-03-04,1,1631
6539,control,2026-03-14,0,714
6540,treatment,2026-03-06,1,1014
6541,treatment,2026-03-04,0,1653
6542,control,2026-03-14,0,783
6543,treatment,2026-03-03,1,2090
6544,control,2026-03-02,1,1387
6545,treatment,2026-03-10,0,813
6546,treatment,2026-03-06,0,1737
6547,control,2026-03-03,1,1289
6548,control,2026-03-15,0,1487
6549,control,2026-03-15,0,1966
6550,treatment,2026-03-07,0,1098
6551,control,2026-03-06,1,800
6552,control,2026-03-09,1,1117
6553,treatment,2026-03-12,0,1475
6554,control,2026-03-12,0,893
6555,treatment,2026-03-10,1,1616
6556,treatment,2026-03-12,0,803
6557,treatment,2026-03-02,0,1620
6558,treatment,2026-03-06,0,2556
6559,control,2026-03-08,1,788
6560,treatment,2026-03-10,1,981
6561,control,2026-03-12,1,1612
6562,treatment,2026-03-03,0,2462
6563,treatment,2026-03-13,0,807
6564,treatment,2026-03-10,0,729
6565,control,2026-03-05,0,2570
6566,control,2026-03-05,0,512
6567,treatment,2026-03-05,0,1450
6568,treatment,2026-03-08,0,1127
6569,control,2026-03-10,1,604
6570,treatment,2026-03-14,0,1087
6571,control,2026-03-12,1,1657
6572,treatment,2026-03-06,1,1517
6573,control,2026-03-08,0,1392
6574,control,2026-03-06,1,672
6575,treatment,2026-03-12,1,1464
6576,control,2026-03-07,1,901
6577,control,2026-03-13,0,949
6578,treatment,2026-03-10,0,2911
6579,treatment,2026-03-13,1,1657
6580,treatment,2026-03-04,0,1890
6581,control,2026-03-08,0,2415
6582,control,2026-03-03,0,936
6583,treatment,2026-03-14,0,1335
6584,control,2026-03-03,1,2381
6585,control,2026-03-05,0,2069
6586,control,2026-03-10,1,1118
6587,control,2026-03-06,0,1155
6588,treatment,2026-03-06,1,1238
6589,control,2026-03-09,1,1376
6590,control,2026-03-13,1,1180
6591,treatment,2026-03-08,0,1772
6592,control,2026-03-12,1,1236
6593,control,2026-03-11,1,689
6594,treatment,2026-03-15,1,527
6595,treatment,2026-03-12,0,2119
6596,control,2026-03-06,1,960
6597,control,2026-03-06,1,2616
6598,control,2026-03-15,1,1086
6599,control,2026-03-03,1,1766
6600,control,2026-03-11,0,2646
6601,treatment,2026-03-12,0,1275
6602,treatment,2026-03-15,0,769
6603,control,2026-03-10,0,758
6604,treatment,2026-03-08,1,1653
6605,control,2026-03-10,0,855
6606,treatment,2026-03-09,0,821
6607,control,2026-03-04,1,1214
6608,treatment,2026-03-11,1,1397
6609,control,2026-03-07,0,710
6610,treatment,2026-03-11,0,1379
6611,control,2026-03-12,1,1279
6612,control,2026-03-11,1,1440
6613,treatment,2026-03-02,0,2268
6614,control,2026-03-02,0,952
6615,control,2026-03-14,1,791
6616,control,2026-03-08,0,1163
6617,treatment,2026-03-13,0,2263
6618,control,2026-03-04,0,742
6619,treatment,2026-03-09,1,2240
6620,treatment,2026-03-06,1,2391
6621,control,2026-03-04,0,2288
6622,control,2026-03-08,1,1152
6623,treatment,2026-03-07,0,981
6624,treatment,2026-03-13,0,1452
6625,treatment,2026-03-12,0,740
6626,control,2026-03-04,0,631
6627,control,2026-03-02,0,1202
6628,control,2026-03-09,1,777
6629,treatment,2026-03-11,0,1348
6630,control,2026-03-09,0,1266
6631,treatment,2026-03-11,0,796
6632,control,2026-03-13,0,1107
6633,control,2026-03-15,1,647
6634,control,2026-03-08,1,971
6635,treatment,2026-03-04,1,998
6636,treatment,2026-03-03,0,2195
6637,treatment,2026-03-02,1,935
6638,control,2026-03-11,0,1309
6639,treatment,2026-03-09,1,1340
6640,treatment,2026-03-09,1,2341
6641,control,2026-03-07,0,1021
6642,treatment,2026-03-13,1,1242
6643,treatment,2026-03-03,0,1899
6644,treatment,2026-03-06,0,1591
6645,control,2026-03-14,0,1527
6646,treatment,2026-03-03,0,1141
6647,treatment,2026-03-13,0,1961
6648,control,2026-03-13,0,1905
6649,control,2026-03-13,1,803
6650,treatment,2026-03-10,1,1734
6651,control,2026-03-15,1,1000
6652,treatment,2026-03-06,0,1211
6653,treatment,2026-03-06,1,2901
6654,treatment,2026-03-10,1,1254
6655,control,2026-03-02,0,1288
6656,control,2026-03-03,0,1243
6657,treatment,2026-03-04,0,1719
6658,treatment,2026-03-08,0,1086
6659,treatment,2026-03-07,1,795
6660,control,2026-03-15,0,1169
6661,control,2026-03-04,0,1044
6662,control,2026-03-14,0,1064
6663,control,2026-03-03,0,1091
6664,control,2026-03-09,1,1765
6665,control,2026-03-03,0,648
6666,treatment,2026-03-13,1,2786
6667,control,2026-03-15,0,1443
6668,treatment,2026-03-05,0,1146
6669,control,2026-03-06,0,751
6670,control,2026-03-14,0,774
6671,control,2026-03-10,0,970
6672,treatment,2026-03-13,0,794
6673,control,2026-03-08,0,1526
6674,control,2026-03-04,1,1430
6675,treatment,2026-03-15,0,2699
6676,treatment,2026-03-12,0,1650
6677,control,2026-03-09,0,954
6678,control,2026-03-13,0,797
6679,treatment,2026-03-09,1,1543
6680,control,2026-03-11,0,1095
6681,treatment,2026-03-02,0,1277
6682,control,2026-03-04,1,1233
6683,control,2026-03-15,0,2275
6684,treatment,2026-03-13,0,753
6685,control,2026-03-02,0,1361
6686,control,2026-03-08,0,1383
6687,control,2026-03-11,1,1711
6688,treatment,2026-03-02,0,980
6689,control,2026-03-13,0,1616
6690,treatment,2026-03-14,0,1142
6691,treatment,2026-03-12,0,1065
6692,treatment,2026-03-03,0,1947
6693,control,2026-03-12,0,1289
6694,control,2026-03-07,0,1790
6695,treatment,2026-03-02,0,1459
6696,control,2026-03-09,0,1340
6697,treatment,2026-03-06,0,1598
6698,treatment,2026-03-08,0,1745
6699,treatment,2026-03-10,0,1554
6700,control,2026-03-12,0,1539
6701,treatment,2026-03-09,0,3478
6702,control,2026-03-08,0,1554
6703,control,2026-03-09,0,709
6704,treatment,2026-03-02,0,1573
6705,control,2026-03-13,0,1541
6706,treatment,2026-03-07,1,2259
6707,treatment,2026-03-07,0,1525
6708,treatment,2026-03-08,1,1414
6709,treatment,2026-03-08,0,3397
6710,control,2026-03-05,0,1539
6711,treatment,2026-03-07,1,2341
6712,control,2026-03-03,0,1216
6713,control,2026-03-12,0,2257
6714,treatment,2026-03-10,1,2012
6715,treatment,2026-03-02,0,2237
6716,treatment,2026-03-05,0,798
6717,treatment,2026-03-15,1,858
6718,treatment,2026-03-05,0,1558
6719,control,2026-03-11,0,1335
6720,treatment,2026-03-05,1,2295
6721,control,2026-03-09,0,2386
6722,treatment,2026-03-15,0,821
6723,control,2026-03-06,0,987
6724,treatment,2026-03-15,1,943
6725,treatment,2026-03-09,1,2813
6726,control,2026-03-06,0,1277
6727,control,2026-03-05,0,1894
6728,treatment,2026-03-02,0,1715
6729,control,2026-03-08,1,1219
6730,control,2026-03-14,0,1235
6731,control,2026-03-10,1,1706
6732,control,2026-03-07,0,1589
6733,control,2026-03-05,0,1809
6734,control,2026-03-08,0,2130
6735,control,2026-03-15,0,1354
6736,treatment,2026-03-10,0,2418
6737,control,2026-03-02,0,676
6738,control,2026-03-15,0,1955
6739,control,2026-03-05,0,758
6740,treatment,2026-03-14,0,1622
6741,treatment,2026-03-04,0,1015
6742,control,2026-03-03,0,1121
6743,control,2026-03-08,0,801
6744,treatment,2026-03-10,0,1486
6745,treatment,2026-03-08,0,999
6746,treatment,2026-03-08,0,1127
6747,treatment,2026-03-14,0,920
6748,control,2026-03-14,1,553
6749,treatment,2026-03-15,0,1060
6750,treatment,2026-03-10,0,1194
6751,control,2026-03-02,0,1197
6752,control,2026-03-15,0,1189
6753,treatment,2026-03-06,0,1499
6754,control,2026-03-05,0,1727
6755,treatment,2026-03-02,0,1056
6756,treatment,2026-03-07,1,1428
6757,treatment,2026-03-07,1,1165
6758,treatment,2026-03-08,0,2247
6759,treatment,2026-03-06,1,2065
6760,control,2026-03-05,0,1362
6761,control,2026-03-10,0,1444
6762,treatment,2026-03-13,1,1572
6763,control,2026-03-04,1,982
6764,treatment,2026-03-15,0,1710
6765,control,2026-03-08,1,1836
6766,treatment,2026-03-09,0,1581
6767,control,2026-03-03,1,877
6768,treatment,2026-03-10,0,986
6769,treatment,2026-03-10,0,2244
6770,treatment,2026-03-02,1,1641
6771,control,2026-03-13,0,1196
6772,control,2026-03-11,0,906
6773,treatment,2026-03-05,0,2391
6774,treatment,2026-03-15,1,1368
6775,treatment,2026-03-12,0,1175
6776,control,2026-03-06,0,1056
6777,control,2026-03-10,1,843
6778,control,2026-03-09,1,1897
6779,control,2026-03-11,0,896
6780,control,2026-03-02,0,1485
6781,control,2026-03-10,1,997
6782,treatment,2026-03-13,1,1313
6783,control,2026-03-13,0,1149
6784,control,2026-03-07,0,2151
6785,control,2026-03-15,0,1168
6786,treatment,2026-03-13,0,1769
6787,control,2026-03-12,0,1396
6788,control,2026-03-12,1,610
6789,treatment,2026-03-03,0,1117
6790,control,2026-03-06,1,1241
6791,control,2026-03-02,1,778
6792,treatment,2026-03-05,1,1942
6793,control,2026-03-03,0,981
6794,treatment,2026-03-09,1,1212
6795,control,2026-03-13,0,2503
6796,control,2026-03-13,0,1936
6797,control,2026-03-04,0,1049
6798,control,2026-03-07,1,478
6799,treatment,2026-03-14,0,1135
6800,control,2026-03-07,1,1437
6801,control,2026-03-03,1,1369
6802,control,2026-03-08,0,1018
6803,treatment,2026-03-03,0,1470
6804,treatment,2026-03-02,1,703
6805,treatment,2026-03-14,1,1687
6806,treatment,2026-03-08,1,1665
6807,control,2026-03-08,0,1130
6808,treatment,2026-03-10,1,976
6809,treatment,2026-03-08,0,2392
6810,control,2026-03-08,1,805
6811,treatment,2026-03-15,1,1076
6812,treatment,2026-03-07,0,1061
6813,treatment,2026-03-05,0,1786
6814,treatment,2026-03-12,1,2720
6815,control,2026-03-07,0,1053
6816,treatment,2026-03-08,0,1517
