user_id,variant,assignment_date,sessions_14d,retained_30d
9347,control,2026-03-03,8,0
9348,control,2026-03-06,9,1
9349,control,2026-03-14,9,0
9350,treatment,2026-03-15,7,1
9351,treatment,2026-03-08,7,0
9352,control,2026-03-05,6,0
9353,control,2026-03-08,5,1
9354,treatment,2026-03-13,7,1
9355,control,2026-03-13,8,0
9356,control,2026-03-03,11,1
9357,control,2026-03-14,7,0
9358,treatment,2026-03-04,5,1
9359,treatment,2026-03-06,15,1
9360,treatment,2026-03-04,13,0
9361,control,2026-03-05,11,0
9362,treatment,2026-03-03,6,0
9363,control,2026-03-05,10,0
9364,treatment,2026-03-08,12,1
9365,control,2026-03-05,10,0
9366,control,2026-03-09,5,0
9367,treatment,2026-03-12,10,0
9368,control,2026-03-09,12,1
9369,control,2026-03-03,7,0
9370,control,2026-03-09,11,0
9371,treatment,2026-03-07,7,0
9372,control,2026-03-13,4,0
9373,treatment,2026-03-08,11,1
9374,treatment,2026-03-12,10,0
9375,treatment,2026-03-03,6,0
9376,control,2026-03-06,10,1
9377,treatment,2026-03-10,12,0
9378,treatment,2026-03-13,9,0
9379,treatment,2026-03-10,9,0
9380,treatment,2026-03-13,5,1
9381,control,2026-03-04,11,1
9382,control,2026-03-07,8,0
9383,control,2026-03-14,8,0
9384,treatment,2026-03-09,7,0
9385,control,2026-03-06,6,0
9386,treatment,2026-03-13,8,1
9387,treatment,2026-03-12,6,1
9388,control,2026-03-15,4,1
9389,treatment,2026-03-04,10,1
9390,control,2026-03-02,7,0
9391,control,2026-03-10,6,1
9392,control,2026-03-10,9,0
9393,treatment,2026-03-04,7,1
9394,treatment,2026-03-12,10,0
9395,treatment,2026-03-13,9,0
9396,control,2026-03-06,9,0
9397,control,2026-03-04,10,0
9398,treatment,2026-03-04,7,0
9399,treatment,2026-03-09,13,1
9400,treatment,2026-03-06,9,0
9401,treatment,2026-03-09,3,0
9402,control,2026-03-09,7,0
9403,treatment,2026-03-13,8,0
9404,treatment,2026-03-14,9,1
9405,control,2026-03-08,8,0
9406,treatment,2026-03-08,11,0
9407,control,2026-03-11,4,0
9408,treatment,2026-03-05,10,1
9409,control,2026-03-13,8,1
9410,control,2026-03-04,9,1
9411,control,2026-03-13,14,0
9412,control,2026-03-04,12,0
9413,control,2026-03-05,10,0
9414,control,2026-03-12,11,0
9415,control,2026-03-04,10,0
9416,control,2026-03-05,7,0
9417,control,2026-03-15,4,1
9418,control,2026-03-02,7,0
9419,treatment,2026-03-11,8,0
9420,treatment,2026-03-04,10,1
9421,treatment,2026-03-09,6,1
9422,control,2026-03-05,9,0
9423,treatment,2026-03-06,6,0
9424,control,2026-03-03,6,0
9425,treatment,2026-03-05,9,1
9426,control,2026-03-02,4,1
9427,treatment,2026-03-03,8,0
9428,control,2026-03-07,9,1
9429,treatment,2026-03-09,7,0
9430,treatment,2026-03-08,8,1
9431,control,2026-03-14,8,0
9432,treatment,2026-03-11,11,0
9433,control,2026-03-04,8,0
9434,treatment,2026-03-14,6,1
9435,control,2026-03-15,12,0
9436,control,2026-03-15,9,1
9437,treatment,2026-03-07,7,0
9438,treatment,2026-03-07,12,1
9439,control,2026-03-02,8,1
9440,control,2026-03-08,6,1
9441,treatment,2026-03-04,5,1
9442,treatment,2026-03-08,14,0
9443,treatment,2026-03-06,7,0
9444,control,2026-03-10,8,1
9445,control,2026-03-10,9,1
9446,control,2026-03-05,7,0
9447,control,2026-03-13,9,0
9448,control,2026-03-08,7,0
9449,control,2026-03-14,4,0
9450,control,2026-03-03,5,0
9451,treatment,2026-03-09,6,0
9452,control,2026-03-09,7,0
9453,control,2026-03-13,7,1
9454,control,2026-03-15,4,0
9455,treatment,2026-03-15,11,0
9456,control,2026-03-08,8,0
9457,control,2026-03-14,12,0
9458,control,2026-03-10,6,0
9459,treatment,2026-03-10,9,0
9460,control,2026-03-07,9,0
9461,control,2026-03-02,11,0
9462,treatment,2026-03-10,7,1
9463,control,2026-03-10,14,0
9464,control,2026-03-08,9,0
9465,control,2026-03-13,5,0
9466,control,2026-03-06,8,0
9467,treatment,2026-03-04,14,0
9468,treatment,2026-03-12,6,0
9469,treatment,2026-03-10,10,1
9470,treatment,2026-03-10,11,1
9471,control,2026-03-06,2,1
9472,treatment,2026-03-12,13,0
9473,treatment,2026-03-02,7,1
9474,control,2026-03-13,5,1
9475,control,2026-03-13,8,0
9476,treatment,2026-03-05,11,1
9477,control,2026-03-03,6,1
9478,control,2026-03-13,6,1
9479,control,2026-03-02,6,1
9480,treatment,2026-03-07,10,1
9481,control,2026-03-15,8,1
9482,control,2026-03-12,16,0
9483,treatment,2026-03-11,7,0
9484,treatment,2026-03-12,10,0
9485,treatment,2026-03-03,8,0
9486,control,2026-03-03,7,0
9487,treatment,2026-03-12,8,1
9488,treatment,2026-03-11,6,1
9489,control,2026-03-06,5,1
9490,control,2026-03-14,3,1
9491,treatment,2026-03-03,14,1
9492,treatment,2026-03-03,8,0
9493,control,2026-03-11,8,0
9494,treatment,2026-03-13,7,0
9495,treatment,2026-03-05,7,1
9496,control,2026-03-03,9,0
9497,treatment,2026-03-13,10,0
9498,treatment,2026-03-15,11,0
9499,treatment,2026-03-07,10,1
9500,treatment,2026-03-05,14,1
9501,treatment,2026-03-03,9,0
9502,control,2026-03-15,8,0
9503,treatment,2026-03-12,8,0
9504,control,2026-03-07,9,0
9505,control,2026-03-11,10,0
9506,treatment,2026-03-15,10,1
9507,control,2026-03-12,3,0
9508,control,2026-03-15,4,0
9509,treatment,2026-03-11,5,0
9510,treatment,2026-03-07,15,0
9511,treatment,2026-03-11,12,1
9512,treatment,2026-03-13,5,0
9513,treatment,2026-03-03,13,0
9514,treatment,2026-03-02,12,0
9515,control,2026-03-04,7,1
9516,treatment,2026-03-12,8,0
9517,treatment,2026-03-03,9,0
9518,control,2026-03-07,5,1
9519,treatment,2026-03-06,7,0
9520,control,2026-03-02,10,0
9521,control,2026-03-15,12,0
9522,control,2026-03-03,9,0
9523,treatment,2026-03-02,7,0
9524,control,2026-03-12,10,0
9525,treatment,2026-03-02,10,0
9526,control,2026-03-08,10,0
9527,treatment,2026-03-03,9,1
9528,control,2026-03-04,8,0
9529,control,2026-03-07,6,1
9530,treatment,2026-03-10,11,0
9531,control,2026-03-05,8,0
9532,treatment,2026-03-05,6,1
9533,control,2026-03-08,6,0
9534,treatment,2026-03-05,7,0
9535,treatment,2026-03-08,8,1
9536,treatment,2026-03-13,11,1
9537,treatment,2026-03-02,7,0
9538,treatment,2026-03-12,7,1
9539,treatment,2026-03-13,5,1
9540,control,2026-03-15,6,0
9541,control,2026-03-08,5,0
9542,treatment,2026-03-05,9,1
9543,control,2026-03-05,6,0
9544,control,2026-03-04,4,0
9545,treatment,2026-03-07,9,1
9546,treatment,2026-03-04,8,0
9547,control,2026-03-15,6,0
9548,control,2026-03-13,7,1
9549,treatment,2026-03-06,8,0
9550,control,2026-03-08,8,0
9551,treatment,2026-03-10,8,0
9552,treatment,2026-03-11,8,1
9553,treatment,2026-03-08,13,0
9554,control,2026-03-15,6,1
9555,control,2026-03-05,9,1
9556,control,2026-03-14,5,0
9557,control,2026-03-10,10,0
9558,control,2026-03-14,6,1
9559,treatment,2026-03-08,9,1
9560,control,2026-03-05,7,1
9561,treatment,2026-03-12,7,0
9562,control,2026-03-05,13,0
9563,control,2026-03-05,8,0
9564,control,2026-03-03,7,0
9565,control,2026-03-03,5,0
9566,treatment,2026-03-10,5,1
9567,treatment,2026-03-10,5,0
9568,control,2026-03-13,6,1
9569,treatment,2026-03-04,6,0
9570,treatment,2026-03-13,9,1
9571,control,2026-03-03,8,0
9572,control,2026-03-11,6,1
9573,control,2026-03-05,6,1
9574,treatment,2026-03-12,6,0
9575,treatment,2026-03-14,4,1
9576,treatment,2026-03-06,8,0
9577,treatment,2026-03-15,8,1
9578,control,2026-03-04,12,1
9579,control,2026-03-06,5,1
9580,control,2026-03-07,9,0
9581,control,2026-03-12,14,0
9582,treatment,2026-03-11,14,1
9583,control,2026-03-09,7,1
9584,treatment,2026-03-15,9,1
9585,treatment,2026-03-02,5,1
9586,treatment,2026-03-15,8,0
9587,treatment,2026-03-11,6,0
9588,control,2026-03-14,7,0
9589,control,2026-03-15,13,0
9590,control,2026-03-08,9,0
9591,treatment,2026-03-13,8,1
9592,control,2026-03-05,6,0
9593,treatment,2026-03-03,11,0
9594,control,2026-03-02,6,1
9595,treatment,2026-03-09,5,0
9596,control,2026-03-06,10,1
9597,control,2026-03-12,11,0
9598,treatment,2026-03-05,9,0
9599,control,2026-03-07,7,1
9600,treatment,2026-03-09,9,0
9601,control,2026-03-04,1,0
9602,treatment,2026-03-07,8,0
9603,treatment,2026-03-07,12,0
9604,treatment,2026-03-07,7,1
9605,control,2026-03-02,15,0
9606,control,2026-03-09,9,0
9607,treatment,2026-03-02,8,0
9608,treatment,2026-03-03,8,0
9609,control,2026-03-02,9,1
9610,treatment,2026-03-03,6,0
9611,control,2026-03-06,11,0
9612,control,2026-03-13,7,0
9613,control,2026-03-07,12,0
9614,control,2026-03-13,4,1
9615,treatment,2026-03-14,9,0
9616,treatment,2026-03-06,13,1
9617,control,2026-03-02,3,0
9618,control,2026-03-04,5,1
9619,control,2026-03-15,8,1
9620,treatment,2026-03-12,12,0
9621,treatment,2026-03-06,6,1
9622,control,2026-03-04,5,1
9623,treatment,2026-03-15,13,0
9624,control,2026-03-05,13,0
9625,control,2026-03-06,9,0
9626,treatment,2026-03-09,8,1
9627,control,2026-03-12,6,0
9628,treatment,2026-03-05,8,1
9629,treatment,2026-03-03,5,1
9630,control,2026-03-08,8,1
9631,control,2026-03-06,5,0
9632,control,2026-03-15,15,0
9633,treatment,2026-03-11,7,0
9634,treatment,2026-03-12,15,0
9635,control,2026-03-07,6,0
9636,control,2026-03-10,6,1
9637,control,2026-03-04,11,1
9638,control,2026-03-13,10,1
9639,treatment,2026-03-06,11,0
9640,control,2026-03-08,7,0
9641,treatment,2026-03-06,6,1
9642,control,2026-03-10,4,0
9643,control,2026-03-04,13,1
9644,treatment,2026-03-07,15,0
9645,control,2026-03-15,5,0
9646,treatment,2026-03-02,8,1
9647,control,2026-03-07,13,1
9648,control,2026-03-14,11,0
9649,control,2026-03-05,15,1
9650,control,2026-03-15,9,0
9651,treatment,2026-03-05,10,0
9652,control,2026-03-10,7,0
9653,treatment,2026-03-12,5,1
9654,control,2026-03-02,10,0
9655,treatment,2026-03-14,14,0
9656,treatment,2026-03-13,9,0
9657,control,2026-03-15,11,1
9658,treatment,2026-03-08,6,0
9659,control,2026-03-13,10,1
9660,control,2026-03-11,8,0
9661,control,2026-03-12,10,0
9662,control,2026-03-12,10,0
9663,control,2026-03-04,10,1
9664,control,2026-03-03,8,0
9665,control,2026-03-15,10,0
9666,treatment,2026-03-12,6,0
9667,treatment,2026-03-06,16,0
9668,treatment,2026-03-12,6,1
9669,control,2026-03-15,9,0
9670,control,2026-03-15,14,0
9671,control,2026-03-06,13,1
9672,treatment,2026-03-15,8,0
9673,control,2026-03-05,9,0
9674,control,2026-03-04,9,1
9675,treatment,2026-03-12,7,0
9676,control,2026-03-10,7,0
9677,treatment,2026-03-12,7,1
9678,treatment,2026-03-15,6,1
9679,treatment,2026-03-06,6,0
9680,control,2026-03-02,10,0
9681,treatment,2026-03-04,7,0
9682,control,2026-03-09,3,1
9683,control,2026-03-06,8,0
9684,treatment,2026-03-05,14,0
9685,treatment,2026-03-07,9,0
9686,treatment,2026-03-04,7,0
9687,control,2026-03-11,9,0
9688,treatment,2026-03-04,15,0
9689,control,2026-03-03,8,0
9690,control,2026-03-08,8,0
9691,treatment,2026-03-10,9,1
9692,control,2026-03-07,6,1
9693,treatment,2026-03-11,7,0
9694,control,2026-03-14,7,0
9695,control,2026-03-07,8,0
9696,treatment,2026-03-02,13,0
9697,control,2026-03-07,12,0
9698,control,2026-03-03,5,0
9699,control,2026-03-10,10,1
9700,control,2026-03-14,7,0
9701,control,2026-03-06,10,1
9702,control,2026-03-03,8,0
9703,control,2026-03-15,0,1
9704,control,2026-03-10,9,1
9705,control,2026-03-11,11,1
9706,control,2026-03-05,10,1
9707,control,2026-03-11,7,0
9708,control,2026-03-05,9,1
9709,treatment,2026-03-15,8,1
9710,treatment,2026-03-12,7,1
9711,treatment,2026-03-03,5,0
9712,treatment,2026-03-03,7,0
9713,treatment,2026-03-07,10,0
9714,treatment,2026-03-15,15,1
9715,treatment,2026-03-07,11,0
9716,control,2026-03-08,6,1
9717,control,2026-03-13,12,1
9718,treatment,2026-03-02,14,0
9719,control,2026-03-09,6,0
9720,control,2026-03-06,4,0
9721,treatment,2026-03-03,8,0
9722,control,2026-03-08,5,0
9723,treatment,2026-03-09,8,0
9724,control,2026-03-03,7,1
9725,control,2026-03-13,9,0
9726,control,2026-03-15,5,0
9727,control,2026-03-09,12,1
9728,treatment,2026-03-14,4,1
9729,control,2026-03-06,7,0
9730,control,2026-03-02,8,0
9731,treatment,2026-03-09,5,0
9732,treatment,2026-03-04,10,0
9733,control,2026-03-09,6,0
9734,treatment,2026-03-12,5,0
9735,control,2026-03-07,11,0
9736,control,2026-03-09,9,0
9737,control,2026-03-07,9,1
9738,control,2026-03-07,8,1
9739,treatment,2026-03-13,10,0
9740,control,2026-03-12,13,0
9741,control,2026-03-12,7,0
9742,treatment,2026-03-10,7,0
9743,treatment,2026-03-11,9,0
9744,control,2026-03-07,7,0
9745,control,2026-03-04,13,0
9746,treatment,2026-03-06,8,0
9747,treatment,2026-03-14,9,0
9748,treatment,2026-03-02,8,0
9749,treatment,2026-03-09,9,0
9750,control,2026-03-14,9,0
9751,control,2026-03-11,13,0
9752,treatment,2026-03-15,6,0
9753,treatment,2026-03-14,12,1
9754,treatment,2026-03-13,6,1
9755,control,2026-03-08,12,1
9756,control,2026-03-06,7,1
9757,treatment,2026-03-05,17,0
9758,treatment,2026-03-06,10,1
9759,control,2026-03-10,4,0
9760,control,2026-03-03,8,0
9761,treatment,2026-03-02,7,0
9762,control,2026-03-15,7,0
9763,control,2026-03-13,12,0
9764,control,2026-03-07,9,0
9765,control,2026-03-14,4,1
9766,control,2026-03-09,1,1
9767,treatment,2026-03-12,11,1
9768,treatment,2026-03-09,11,1
9769,control,2026-03-05,8,1
9770,treatment,2026-03-07,7,0
9771,control,2026-03-09,7,1
9772,control,2026-03-13,7,1
9773,control,2026-03-13,4,1
9774,control,2026-03-04,8,1
9775,control,2026-03-11,5,0
9776,control,2026-03-03,7,1
9777,control,2026-03-03,6,1
9778,control,2026-03-08,5,0
9779,control,2026-03-09,3,0
9780,control,2026-03-11,9,0
9781,treatment,2026-03-12,7,0
9782,treatment,2026-03-02,11,1
9783,control,2026-03-13,14,1
9784,treatment,2026-03-03,13,0
9785,treatment,2026-03-10,11,0
9786,control,2026-03-03,8,1
9787,control,2026-03-08,7,0
9788,control,2026-03-14,6,0
9789,treatment,2026-03-08,6,1
9790,control,2026-03-03,8,1
9791,treatment,2026-03-12,12,1
9792,treatment,2026-03-08,6,1
9793,treatment,2026-03-08,5,0
9794,treatment,2026-03-08,9,0
9795,treatment,2026-03-05,12,1
9796,treatment,2026-03-14,12,1
9797,treatment,2026-03-05,3,1
9798,control,2026-03-05,8,1
9799,control,2026-03-15,10,0
9800,treatment,2026-03-12,11,1
9801,control,2026-03-14,10,0
9802,treatment,2026-03-05,10,1
9803,treatment,2026-03-10,5,0
9804,treatment,2026-03-10,10,0
9805,control,2026-03-12,5,1
9806,treatment,2026-03-13,7,0
9807,treatment,2026-03-12,11,0
9808,control,2026-03-08,7,1
9809,treatment,2026-03-04,7,1
9810,control,2026-03-07,6,0
9811,treatment,2026-03-09,11,0
9812,treatment,2026-03-07,7,0
9813,treatment,2026-03-10,8,0
9814,treatment,2026-03-15,9,0
9815,control,2026-03-03,9,0
9816,control,2026-03-14,7,0
9817,control,2026-03-03,3,0
9818,control,2026-03-08,5,1
9819,treatment,2026-03-10,6,0
9820,treatment,2026-03-04,5,0
9821,treatment,2026-03-06,13,0
9822,treatment,2026-03-12,7,0
9823,treatment,2026-03-14,6,0
9824,treatment,2026-03-09,12,0
9825,treatment,2026-03-15,10,0
9826,treatment,2026-03-09,10,0
9827,treatment,2026-03-02,8,0
9828,treatment,2026-03-04,13,0
9829,treatment,2026-03-02,7,1
9830,control,2026-03-15,5,1
9831,control,2026-03-12,5,0
9832,control,2026-03-11,8,1
9833,control,2026-03-11,8,0
9834,treatment,2026-03-10,10,1
9835,control,2026-03-02,6,1
9836,control,2026-03-12,8,0
9837,treatment,2026-03-13,8,1
9838,treatment,2026-03-06,11,1
9839,treatment,2026-03-04,8,0
9840,control,2026-03-12,7,1
9841,control,2026-03-09,10,0
9842,treatment,2026-03-12,8,0
9843,treatment,2026-03-11,9,1
9844,treatment,2026-03-15,14,1
9845,control,2026-03-08,8,0
9846,treatment,2026-03-10,8,0
9847,control,2026-03-09,10,0
9848,treatment,2026-03-10,9,1
9849,control,2026-03-09,11,0
9850,treatment,2026-03-08,7,0
9851,control,2026-03-02,3,0
9852,control,2026-03-06,7,0
9853,control,2026-03-09,8,0
9854,control,2026-03-10,6,1
9855,treatment,2026-03-07,8,0
9856,treatment,2026-03-07,8,0
9857,treatment,2026-03-12,9,0
9858,treatment,2026-03-11,6,0
9859,treatment,2026-03-15,7,1
9860,treatment,2026-03-13,14,1
9861,control,2026-03-07,5,0
9862,control,2026-03-02,5,0
9863,control,2026-03-10,6,0
9864,treatment,2026-03-04,10,0
9865,treatment,2026-03-02,8,0
9866,control,2026-03-07,11,1
9867,control,2026-03-09,14,0
9868,treatment,2026-03-09,4,0
9869,treatment,2026-03-09,9,1
9870,control,2026-03-15,9,1
9871,treatment,2026-03-14,11,0
9872,control,2026-03-12,9,1
9873,control,2026-03-09,7,0
9874,control,2026-03-04,7,0
9875,control,2026-03-14,12,1
9876,treatment,2026-03-04,15,0
9877,control,2026-03-04,12,0
9878,control,2026-03-13,6,0
9879,treatment,2026-03-02,4,0
9880,treatment,2026-03-11,4,1
9881,treatment,2026-03-05,13,1
9882,treatment,2026-03-09,11,0
9883,treatment,2026-03-04,9,0
9884,treatment,2026-03-03,10,0
9885,control,2026-03-15,13,0
9886,control,2026-03-12,13,0
9887,treatment,2026-03-13,4,1
9888,control,2026-03-09,10,1
9889,treatment,2026-03-11,11,0
9890,treatment,2026-03-11,5,0
9891,treatment,2026-03-14,10,1
9892,treatment,2026-03-02,7,0
9893,control,2026-03-14,4,1
9894,treatment,2026-03-07,7,1
9895,treatment,2026-03-05,11,0
9896,control,2026-03-06,12,1
9897,control,2026-03-02,6,0
9898,treatment,2026-03-09,14,0
9899,treatment,2026-03-09,15,0
9900,control,2026-03-02,9,1
9901,control,2026-03-06,9,1
9902,control,2026-03-13,11,1
9903,treatment,2026-03-07,6,1
9904,control,2026-03-07,7,1
9905,control,2026-03-12,9,1
9906,control,2026-03-15,5,0
9907,treatment,2026-03-08,14,1
9908,control,2026-03-13,5,0
9909,control,2026-03-03,0,0
9910,treatment,2026-03-12,14,1
9911,treatment,2026-03-06,9,0
9912,control,2026-03-06,6,1
9913,treatment,2026-03-13,5,0
9914,control,2026-03-15,6,0
9915,treatment,2026-03-09,5,1
9916,treatment,2026-03-05,11,0
9917,treatment,2026-03-05,7,1
9918,control,2026-03-02,5,0
9919,control,2026-03-10,13,1
9920,control,2026-03-02,13,0
9921,treatment,2026-03-15,13,0
9922,control,2026-03-06,7,0
9923,control,2026-03-07,5,1
9924,control,2026-03-13,9,0
9925,control,2026-03-13,9,0
9926,control,2026-03-03,11,0
9927,control,2026-03-09,12,1
9928,control,2026-03-07,13,0
9929,control,2026-03-10,6,0
9930,treatment,2026-03-03,8,0
9931,control,2026-03-12,7,0
9932,treatment,2026-03-08,6,1
9933,control,2026-03-05,7,0
9934,control,2026-03-06,12,0
9935,control,2026-03-05,9,0
9936,treatment,2026-03-14,10,1
9937,control,2026-03-12,6,1
9938,treatment,2026-03-09,10,0
9939,control,2026-03-11,10,0
9940,treatment,2026-03-13,6,0
9941,treatment,2026-03-06,11,0
9942,control,2026-03-07,8,1
9943,treatment,2026-03-07,9,1
9944,treatment,2026-03-06,7,0
9945,control,2026-03-07,9,1
9946,treatment,2026-03-07,9,0
9947,treatment,2026-03-09,12,0
9948,control,2026-03-09,9,0
9949,treatment,2026-03-07,8,1
9950,treatment,2026-03-14,12,1
9951,treatment,2026-03-08,10,1
9952,treatment,2026-03-14,11,1
9953,control,2026-03-07,5,0
9954,treatment,2026-03-03,7,1
9955,control,2026-03-12,6,0
9956,treatment,2026-03-05,15,0
9957,treatment,2026-03-13,9,0
9958,treatment,2026-03-14,7,0
9959,control,2026-03-07,11,1
9960,control,2026-03-06,8,0
9961,control,2026-03-13,4,1
9962,control,2026-03-04,6,0
9963,control,2026-03-09,6,1
9964,control,2026-03-12,7,0
9965,control,2026-03-14,4,1
9966,treatment,2026-03-07,6,1
9967,treatment,2026-03-07,8,1
9968,treatment,2026-03-15,5,0
9969,control,2026-03-08,11,1
9970,treatment,2026-03-14,4,0
9971,treatment,2026-03-10,6,0
9972,treatment,2026-03-13,11,0
9973,treatment,2026-03-02,4,1
9974,control,2026-03-13,7,1
9975,control,2026-03-12,6,1
9976,control,2026-03-11,6,0
9977,control,2026-03-13,13,0
9978,treatment,2026-03-10,10,0
9979,treatment,2026-03-14,4,0
9980,control,2026-03-12,9,1
9981,treatment,2026-03-12,11,0
9982,treatment,2026-03-11,8,0
9983,control,2026-03-02,9,1
9984,control,2026-03-15,13,0
9985,control,2026-03-05,7,0
9986,treatment,2026-03-08,5,0
9987,control,2026-03-11,7,1
9988,control,2026-03-04,7,0
9989,treatment,2026-03-13,14,0
9990,treatment,2026-03-03,4,1
9991,control,2026-03-06,10,1
9992,control,2026-03-02,10,1
9993,control,2026-03-13,9,0
9994,control,2026-03-09,7,0
9995,treatment,2026-03-03,7,0
9996,treatment,2026-03-07,7,0
9997,treatment,2026-03-09,11,1
9998,control,2026-03-10,7,1
9999,control,2026-03-15,14,0
10000,control,2026-03-02,7,1
10001,control,2026-03-07,6,1
10002,treatment,2026-03-02,6,0
10003,treatment,2026-03-15,6,0
10004,control,2026-03-09,8,0
10005,control,2026-03-12,11,1
10006,treatment,2026-03-05,9,0
10007,control,2026-03-12,5,1
10008,control,2026-03-03,11,1
10009,treatment,2026-03-09,7,0
10010,control,2026-03-13,6,1
10011,control,2026-03-14,3,1
10012,control,2026-03-13,14,0
10013,treatment,2026-03-07,10,1
10014,treatment,2026-03-13,5,0
10015,control,2026-03-10,11,0
10016,treatment,2026-03-05,9,1
10017,treatment,2026-03-09,7,0
10018,control,2026-03-08,7,1
10019,treatment,2026-03-06,8,0
10020,treatment,2026-03-15,12,1
10021,treatment,2026-03-05,9,0
10022,control,2026-03-13,10,1
10023,treatment,2026-03-09,9,1
10024,treatment,2026-03-15,6,0
10025,treatment,2026-03-13,9,0
10026,control,2026-03-06,13,0
10027,control,2026-03-02,3,0
10028,control,2026-03-11,11,0
10029,control,2026-03-15,5,0
10030,control,2026-03-15,5,0
10031,treatment,2026-03-04,9,0
10032,control,2026-03-08,4,0
10033,treatment,2026-03-13,14,0
10034,treatment,2026-03-15,10,1
10035,control,2026-03-06,9,0
10036,treatment,2026-03-12,9,0
10037,control,2026-03-06,8,0
10038,control,2026-03-12,9,0
10039,control,2026-03-13,6,0
10040,control,2026-03-08,5,0
10041,control,2026-03-03,8,1
10042,treatment,2026-03-13,10,1
10043,treatment,2026-03-12,8,0
10044,treatment,2026-03-05,11,0
10045,treatment,2026-03-07,4,1
10046,treatment,2026-03-06,8,0
10047,control,2026-03-05,6,0
10048,control,2026-03-15,6,0
10049,treatment,2026-03-06,9,1
10050,treatment,2026-03-12,9,0
10051,control,2026-03-07,6,1
10052,treatment,2026-03-07,12,0
10053,control,2026-03-15,10,1
10054,treatment,2026-03-13,13,0
10055,treatment,2026-03-12,9,0
10056,control,2026-03-07,8,0
10057,control,2026-03-11,11,0
10058,control,2026-03-14,11,1
